file_path,entropy,file_size,num_sections,suspicious_imports,VirtualSize,SizeOfImage,SizeOfHeaders,Relocations,Imports,BaseOfCode,DllCharacteristics,AddressOfEntryPoint,SizeOfInitializedData,SizeOfUninitializedData,packer_type
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_DatabaseEditor.exe,5.71,228352,9,3,225995,258048,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_DataSvcUtil.exe,5.94,252928,9,3,250580,282624,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Defrag.exe,6.87,359424,9,3,357060,389120,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Desktops.exe,6.49,302080,9,3,299719,331776,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_dfrgui.exe,7.6,769024,9,3,766654,798720,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_diagtrackrunner.exe,6.13,248832,9,3,246446,278528,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_disk2vhd.exe,4.71,7318528,9,3,7316148,7348224,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_DiskCleaner.exe,5.65,211968,9,3,209581,241664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_diskext.exe,6.58,322560,9,3,320203,352256,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Diskmon.exe,6.91,412160,9,3,410204,442368,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_ditrace.exe,6.74,498688,9,3,496331,528384,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_doc2x.exe,5.72,228352,9,3,225979,258048,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_DpiScaling.exe,6.23,261120,9,3,258751,290816,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_DriveCleanup.exe,0.58,4434944,9,3,4432575,4464640,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_du.exe,6.76,347136,9,3,344780,376832,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_eventcreate.exe,5.71,220160,9,3,217795,249856,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_expand.exe,5.97,236544,9,3,234170,266240,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_ExtExport.exe,5.58,211968,9,3,209585,241664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_FastHash_kr.exe,7.51,666112,9,3,664167,696320,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_fc.exe,5.46,203776,9,3,201421,233472,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_FileAssociation.exe,6.06,257024,9,3,254660,286720,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_find.exe,5.4,199680,9,3,197309,229376,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_fsquirt.exe,7.05,400384,9,3,398020,430080,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_ftp.exe,5.64,244736,9,3,242371,274432,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_grepWin-1.9.0_portable.exe,7.82,1326080,9,3,1323706,1355776,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Hash.exe,5.39,244224,9,3,242276,274432,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_HashCalc.exe,7.49,703488,9,3,701048,733184,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_HashCalculator.exe,5.64,228352,9,3,225994,258048,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Hasher.exe,7.66,855040,9,3,852643,884736,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_HDDScan.exe,7.98,7351296,9,3,7348914,7380992,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_hex2dec.exe,6.59,330752,9,3,328368,360448,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_ictranslate.exe,6.15,252928,9,3,250561,282624,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_iecleanup.exe,6.25,265216,9,3,262850,294912,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_IEExec.exe,5.28,203776,9,3,201428,233472,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_InstallUtil.exe,5.44,211968,9,3,209599,241664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_joinExe.exe,6.04,240640,9,3,238267,270336,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_jsc.exe,5.63,228352,9,3,225992,258048,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_ListaryHookHelper32.exe,5.43,207872,9,3,205499,237568,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Listdlls.exe,7.43,601088,9,3,598700,630784,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_livekd.exe,7.64,814080,9,3,811720,843776,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_LoadOrd.exe,6.4,343040,9,3,340656,372736,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_LoadOrdC.exe,6.59,375808,9,3,373443,405504,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_logonsessions.exe,6.99,400384,9,3,398040,430080,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_MacMakeup.exe,5.72,228352,9,3,225982,258048,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_ManicTimeProcessInfo.exe,5.53,220160,9,3,217787,249856,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_md5summer.exe,7.77,1100800,9,3,1098431,1130496,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_mdbx_dump.exe,5.44,203776,9,3,201414,233472,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_mdbx_load.exe,5.52,207872,9,3,205491,237568,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_MediaCenterWebLauncher.exe,5.88,244736,9,3,242381,274432,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Miranda32.exe,5.68,220160,9,3,217801,249856,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_mmc.exe,7.87,1584128,9,3,1581744,1613824,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_movefile.exe,6.58,314368,9,3,312007,344064,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_MSBuild.exe,6.04,252928,9,3,250560,282624,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_mtstocom.exe,6.38,334848,9,3,332485,364544,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_MuiUnattend.exe,6.15,252928,9,3,250559,282624,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_MxdwGc.exe,6.42,289792,9,3,287435,319488,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_nbtstat.exe,5.07,240640,9,3,238262,270336,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_net.exe,5.35,269312,9,3,266928,299008,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_net1.exe,6.41,343040,9,3,340676,372736,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_netbtugc.exe,5.56,207872,9,3,205499,237568,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_netcfg.exe,5.56,216064,9,3,213678,245760,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_netiougc.exe,5.57,207872,9,3,205497,237568,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Netplwiz.exe,5.56,211968,9,3,209602,241664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_netsh.exe,5.67,281600,9,3,279217,311296,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_nfsadmin.exe,5.75,257024,9,3,254660,286720,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_nfsclnt.exe,5.94,236544,9,3,234152,266240,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_nltest.exe,7.13,547840,9,3,545486,577536,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_notepad.exe,6.86,367616,9,3,365264,397312,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_notmyfault.exe,7.05,420864,9,3,418482,450560,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_notmyfaultc.exe,7.07,429056,9,3,426701,458752,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_nslookup.exe,6.19,293888,9,3,291525,323584,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_OpenedFilesView.exe,6.53,293376,9,3,291424,323584,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_pendmoves.exe,6.6,318464,9,3,316097,348160,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_PEViewer.exe,7.87,1747968,9,3,1745585,1777664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_PhotoFilmStrip-cli.exe,5.63,211968,9,3,209596,241664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_PhotoFilmStrip.exe,5.64,211968,9,3,209605,241664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_pipelist.exe,6.95,387584,9,3,385627,417792,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_plugin-container.exe,5.33,195584,9,3,193204,225280,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_PortableWinCDEmu-4.0.exe,7.66,867328,9,3,864962,897024,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_ppt2x.exe,5.72,228352,9,3,225989,258048,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_PresentationFontCache.exe,5.54,220160,9,3,217776,249856,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_procdump.exe,7.64,830464,9,3,828098,860160,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_procexp.exe,7.82,3042304,9,3,3039925,3072000,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Procmon.exe,7.91,2362368,9,3,2359992,2392064,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_PsExec.exe,6.21,683008,9,3,680627,712704,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_PsGetsid.exe,7.2,474112,9,3,471732,503808,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_pspasswd.exe,6.62,330240,9,3,328281,360448,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_psping.exe,7.08,437248,9,3,434881,466944,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_PsService.exe,6.84,367616,9,3,365166,397312,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_psshutdown.exe,6.88,379392,9,3,377431,409600,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_pssuspend.exe,7.18,465920,9,3,463556,495616,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_puttytel_32.exe,7.52,708608,9,3,706232,738304,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_pu_stub.exe,5.4,199680,9,3,197306,229376,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_RAMMap.exe,7.64,818176,9,3,815797,847872,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_RegAsm.exe,5.82,236544,9,3,234184,266240,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_regchext.exe,5.97,236544,9,3,234156,266240,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_RegDelNull.exe,6.63,326656,9,3,324313,356352,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_RegisterIEPKEYs.exe,6.15,252928,9,3,250559,282624,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_RegistryCleaner.exe,5.65,211968,9,3,209611,241664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_RegSvcs.exe,5.53,220160,9,3,217788,249856,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_RemoveDrive.exe,4.9,404480,9,3,402100,434176,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_RestoreCenter.exe,5.63,211968,9,3,209594,241664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_ru.exe,6.6,317952,9,3,316009,348160,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_sdelete.exe,6.69,334848,9,3,332472,364544,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_ShareEnum.exe,7.12,432640,9,3,430691,462848,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_shexview.exe,6.41,281600,9,3,279149,311296,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_ShortcutFixer.exe,5.64,211968,9,3,209609,241664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_sigcheck.exe,7.35,556032,9,3,553661,585728,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_SmartDefragBootTime.exe,5.66,221696,11,3,219672,253952,1024,0,53,4096,0,5312,174592,2560,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Snap2HTML.exe,6.79,351232,9,3,348871,380928,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_SpyRemover.exe,5.66,211968,9,3,209602,241664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_StartupManager.exe,5.63,211968,9,3,209594,241664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_strings.exe,6.64,326656,9,3,324289,356352,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_sync.exe,6.6,322560,9,3,320184,352256,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Sysmon.exe,7.95,3034112,9,3,3031737,3063808,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_TracksEraser.exe,5.64,211968,9,3,209600,241664,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_TSWbPrxy.exe,5.89,228352,9,3,225995,258048,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Updater.exe,6,248832,9,3,246453,278528,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Updater2.exe,6.01,248832,9,3,246463,278528,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_updater3.exe,5.48,203776,9,3,201396,233472,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_Updater5.exe,5.66,228352,9,3,225974,258048,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\Amber\amber_upgrade.exe,6.03,240640,9,3,238258,270336,1024,0,47,4096,0,5280,168960,1024,2
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_accesschk.exe,7.97,219648,7,2,802816,806912,1024,1,10,4096,33088,794625,667136,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_AccessEnum.exe,7.42,52736,6,2,184320,188416,1024,1,14,4096,0,172033,139264,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_ADInsight.exe,7.98,611328,7,2,4370432,4374528,1024,1,15,4096,33088,4349953,4031488,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_adpcmencode.exe,7.95,145408,7,2,237568,241664,1024,1,6,4096,33088,229377,148480,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_adrestore.exe,7.74,38400,5,2,159744,163840,1024,1,11,4096,0,151553,122880,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_adwcleaner_7.2.4.0.exe,8,8132096,8,2,19595264,19599360,4096,1,22,4096,33088,19464193,8640000,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_al.exe,7.88,88576,7,2,204800,208896,1024,1,8,4096,33088,196609,29696,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_arh.exe,7.75,43008,7,2,106496,110592,1024,1,7,4096,33088,98305,26112,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_Autologon.exe,7.8,60416,7,2,151552,155648,1024,1,8,4096,33088,143361,68608,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_Autoruns.exe,7.32,321024,7,2,839680,843776,1024,1,17,4096,33088,741377,303616,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_autorunsc.exe,7.18,286208,7,2,757760,761856,1024,1,17,4096,33088,659457,291328,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_BatteryInfoView.exe,7.68,54784,8,2,131072,135168,1024,1,12,4096,0,114689,32768,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_Bginfo.exe,7.99,1120256,7,2,3080192,3084288,1024,1,25,4096,33088,3063809,899072,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_BlueScreenView.exe,7.36,58368,6,2,135168,139264,4096,1,12,4096,0,118785,45568,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_Cacheset.exe,7.68,40448,6,2,163840,167936,1024,1,8,4096,0,155649,126976,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_calc.exe,7.72,340992,6,2,876544,880640,1024,1,18,4096,33088,786433,435712,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_Clockres.exe,7.79,59904,7,2,151552,155648,1024,1,8,4096,33088,143361,65024,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_cmd.exe,7.24,120832,6,2,352256,356352,1024,1,6,4096,33088,311297,158720,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_ComIntRep.exe,7.17,1652736,7,2,2854912,2859008,1024,1,20,4096,32832,2142209,1533440,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_Contig.exe,7.92,97792,6,2,466944,471040,1024,1,8,4096,33024,458753,283648,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_Coreinfo.exe,7.96,179200,7,2,909312,913408,1024,1,8,4096,33088,901121,799744,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_cpuz_x32.exe,7.93,1153024,6,2,3330048,3334144,1024,1,14,4096,32768,3207169,2016256,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_ctrl2cap.exe,7.74,36352,5,2,155648,159744,1024,1,7,4096,0,147457,122880,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_DarkNamer.exe,7.39,32256,6,2,90112,94208,1024,1,8,4096,0,81921,32768,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_Dbgview.exe,7.93,208384,6,2,573440,577536,1024,1,11,4096,32768,561153,253440,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_DDConfigCA.exe,7.87,75264,7,2,163840,167936,1024,1,8,4096,33088,155649,13312,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_Desktops.exe,7.59,62976,7,2,143360,147456,1024,1,8,4096,33088,131073,43008,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_dfrgui.exe,6.63,543744,6,2,1052672,1056768,1024,1,14,4096,33088,598017,487424,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_diskext.exe,7.82,60928,7,2,159744,163840,1024,1,8,4096,33088,151553,66048,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_Diskmon.exe,7.71,76800,6,2,253952,258048,1024,1,12,4096,0,241665,159744,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_DiskView.exe,7.97,261632,6,2,1654784,1658880,1024,1,11,4096,32768,1642497,1424384,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_du.exe,7.88,74752,7,2,184320,188416,1024,1,8,4096,33088,176129,77824,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_efsdump.exe,7.78,35328,5,2,155648,159744,1024,1,7,4096,0,147457,122880,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_EventLogChannelsView.exe,7.4,62976,6,2,135168,139264,1024,1,10,4096,0,114689,44032,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_FastHash_kr.exe,7.78,214528,6,2,528384,532480,1024,1,13,4096,0,495617,136192,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_FileTypesMan.exe,7.49,59904,6,2,135168,139264,1024,1,12,4096,0,122881,43008,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_FindLinks.exe,7.82,62976,6,2,159744,163840,1024,1,9,4096,33024,151553,66048,0,3
C:\Users\Public\MLMAL\dataset-packed-pe\packed\ASPack\aspack_ftp.exe,7.46,28160,6,2,81920,86016,1024,1,8,4096,33088,73729,27136,0,3
